user_id,user_name,business_id,business_name,stars,date,text,useful,funny,cool
5V8eXkTJb6IejJkMDaj_Bw,Tonia,YkHd_jANsjKWZu42xhkaKw,"""Phoenix Pharmacy""",4,17-04-2010,"One of the first things anyone told me when I was looking to move to Phoenix a year and a half ago was that the light rail was coming and was going to be awesome - a true game changer. 

When the light rail opened I rarely rode it at first. The hours sucked and the last thing I wanted was to end up stranded in Phoenix because I refused to leave by 11pm. 

Now the weekend hours at least have changed, and while sometimes it still sucks (house parties don't always end at 2am), I mostly like it. I've found myself taking the light rail even more now that I am back from a stint overseas and hating driving my car. In the past week, I've used it four times to make trips downtown for some fun and mischief. 

Unfortunately I am only able to use the light rail for recreational reasons as I work in Snottsdale, and they, apparently, aren't fans of the light rail. My only hope is to have it hit farther in Tempe or Mesa that I can take my bike and ride a few miles in after a stop... but I don't think that will happen either. I know that's not really the LR's fault, but it still makes me bitter.

The adventures are fun on the LR and it's actually helped this newby that's terribly unblessed with being navigationally challenged on top of it to navigate the Phoenix area, downtown in particular. I never thought that would happen, and it probably wouldn't have been possible without the help of the light rail.",1,1,1
5V8eXkTJb6IejJkMDaj_Bw,Tonia,pd-5qQZZTuiKQpj9bf0ryw,"""Impact Auto Glass & Tint""",3,12-10-2009,"Kind of a hike to get here, and a little hidden, but a pretty adorable place with some great finds. If I had more rooms to decorate or was in the middle of buying a new place right now I'd so be all over this. Hell, there was even a hot pink petticoat. 

The owner was so nice and even makes and refinishes her own vintage jewelry. I ended up walking out with two necklaces, one of which was made of real pink pearls.",1,0,1
5V8eXkTJb6IejJkMDaj_Bw,Tonia,xvIKjbhFydKRzrnibKuBDA,"""Phoenix Pharmacy""",4,11-05-2011,"While I didn't buy my first mac here, I definitely frequent this store most to feed my Apple addiction. Luckily my trusty little macbook has never needed a trip yet, nor has an iPod, but most of its accessories and my drooling happens here, which I hope the staff is paid well to clean that up. If not, I'm sorry.

I like the way things are laid out at this store, and I like how I can come in with an iPod I received as a gift and trade it in for another one :) What I don't like is how unorganized it is to find an employee to help you unless you have an appt with the geniusii (yes I made that plural up). I thought it sucked that the Sprint store puts people in their queue even to speak with a sales rep, until I went to the Apple store and wished they had the same. For that, you lose a star.",1,0,0
5V8eXkTJb6IejJkMDaj_Bw,Tonia,V1M2a6JaXPd3Z3ypgPXKmg,"""Fresh & Easy""",3,15-05-2011,"The 51 is okay. I have found that while I enjoy it, it actually is never the quickest way to get anywhere I need to go, which is sad and unfortunate. 

However, I'm amazed at how many people are checking in on the 51. Maybe the highway patrol should be checking yelp to see where they need to start hanging out :)",0,1,0
5V8eXkTJb6IejJkMDaj_Bw,Tonia,CPuAHWcsNWNphK6I91kc4g,"""Carini's Homemade Ice Cream & Gelato""",5,24-08-2009,"This was hands down my favorite hangout when I lived in Akron. It was a few miles from my house and down an old back road, smack dab in the middle of gorgeous scenery. There is a very large indoor area to sit as well as a large outdoor area as well, and a pond and vineyard on site.

It well beat out the bar scene for several reasons. First off was that you could bring in your own dinner and enjoy a bottle of wine and dinner with friends. For this reason, it ended up being the location for several of my birthday parties. 15 of us or so would grab a table, bring some delicious tapas, someone would bring a cake, and we'd have several bottles of wine and still be able to have a conversation. Being on a back road it was easy to get home and there was never traffic. They had board games available also and snack plates of their own.

Their wine is incredible. I remember the day I had my first taste of their Red Kiss. At the time it wasn't even being bottled and was only available in house. They bottled it a few months later, at Thanksgiving and I gave it to many friends and family members as presents. The perfect combination of chocolate and red wine (neither of which I like separately) was irresistible. Their ice wine is to die for, and I love their party wine with the crazy gnome on the label. 

I also cannot forget the owners which are incredible. They were so friendly every tine I came in or called in regards to something and always gave my friends and I excellent service whenever we arrived. 

If you are in the area, this is not something you can pass up.",4,3,2
5V8eXkTJb6IejJkMDaj_Bw,Tonia,hh4fbhrp5x50P8wAbRwADw,"""Sally Beauty Supply""",3,30-04-2011,"This review is being occasionally brought to you by Showcase Mazda service lobby wifi. Kinda. Because it took 20 minutes for it to work. But we seem to be okay now. Hopefully I can get through this.

Now that I have that off my chest I have to say I'm confused. Why? Because, according to yelp, the Mazda dealership near 16th St & Camelback brands its service department under a completely different name. But I have never experience that in my contact with them or mailings I receive. It's always been Camelback Mazda. Alas, I am getting service, so I guess this is the company I need to file it under.

After being here a few times, I have to say it's pretty much so-so. The first time I was here, I had an amazing experience with the service department. Iain was fantastic and told me what was up and showed me what was going on. I hate when mechanics and service staff just assume I'm gonna throw money at them without understanding the issue. It's crazy. He also gave me a loaner car when it was going to be longer than expected, which I truly appreciate. Granted it was a horrid orange Subaru wagon\/SUV thing that was SO not my Mazda, but it worked.

This time, I'm a little less optimistic. The time it took me to even get my car into service was a nightmare. I sat there while some typing was going on and questions were asked that should've been in my record and on my appointment (like WTF I'm getting done). Other Mazda dealerships I've been to have had that ready when I got there. I just review sign, and go hop to my coworking. The end. Get with it. It took 15 minutes for my car to even get back there. Maybe I should get here 20 minutes early next time. 

However, the lobby if you need to wait is fantastic. I always choose to sit and wait because it gives me time to catch up on things, like yelp reviews. There's a TV, some couches, high tables to sit and work at, wifi, popcorn, coffee, soda, and slushies. Oh and this great photo wall of people kayaking. I uploaded it so you don't miss out.

Overall not too bad, but time will tell how consistent the check-in procedure is.",1,1,1
5V8eXkTJb6IejJkMDaj_Bw,Tonia,ng8vj7q4kFt7d4Ud4lBhHQ,"""Cool Springs Golf Center""",3,03-05-2010,"I'm sad to say that while I started out really enjoying Sushi Eye, lately I haven't been such a big fan. I still adore the atmosphere and I love the vibe there. It's never packed and I always feel at ease and relaxed, the feeling I should feel when enjoying sushi. 

However, I'm not that impressed by the rolls... not sure what it's been the past two times, but they seem not up to par with what I remember and not quite as worth the cost as I thought. It could be that most of them are too fancy and lack the mix of sophistication and simplicity that I look for when I am out for sushi. It could also be that once again, I was missing the resting place for my chopsticks. 

I should try it again, to see if my luck improves any but two out of the past three times, I have left only feeling mediocre.",1,0,0
5V8eXkTJb6IejJkMDaj_Bw,Tonia,atNpoWy_XrhT9EUIEP6azg,"""Quiktrip No 453""",4,03-08-2009,"Sick of the same old thing for breakfast? Then you need to head here. Go now. Do not waste another minute (unless it's evening, then go to bed now so you can get up early tomorrow). 

I took a friend that was visiting from out of town here on a whim as it looked cute to her when we drove past (and didn't have a line). I was not disappointed. We were seated right away in a lovely area outside. The style and decor of the restaurant is gorgeous. The women's restroom was stunning. The staff was also accommodating.

I started off with a fabulous mimosa-esqe concoction that completely hit the spot. Our food came out in a flash. In fact, it was before I'd even finished my first mimosa. 

I had ordered bananas foster french toast. That sounds good doesn't it? Let me tell you it was simply heavenly. The presentation was exquisite and it wasn't so rich that I couldn't eat it. It was also the perfect breakfast portion (just enough that you can finish it because leftover breakfast doesn't always turn out well). I have never had such an amazing order of french toast in my life. I left still craving more.

This is truly a diamond in the rough breakfast spot.",2,2,3
5V8eXkTJb6IejJkMDaj_Bw,Tonia,EZ9Uf-lSRtj1fvdMQlrwAw,"""Sally Beauty Supply""",3,18-05-2011,"How can I not review the place that bears the same name as my Thai restaurant list? 

I remember the first time I visited Thai Me Up. After a long day in the office I didn't really feel like going out out.. but needed some food. I'm usually always craving sushi or Thai. A coworker recommended Thai Me Up as some acceptable takeout and I anxiously called for some Pad Thai. 

As soon as I head over to pick it up, it starts pouring. I mean like there was a tornado warning later that night pouring storm. I was half tempted to cancel my order and get delivery but I'm glad I didn't. By the time I arrive it's so bad that in the 40 seconds it took me to run in from across the street I was completely soaked. When I walked in, the establishment was close to empty and everyone stopped and stared at me like an awkward episode of a movie.

But it was so worth it. I'm usually the person that can handle cheap Chinese takeout but likes their Thai a little more upscale. This, however, was a true exception. Perfect heat and it tasted amazing. I've been back nearly every visit to PGH since.",0,0,0
5V8eXkTJb6IejJkMDaj_Bw,Tonia,RMRemnpj5svgOEqOskRhgQ,"""Impact Auto Glass & Tint""",3,01-01-2011,"Seriously.. how have I missed this place for months??? Well I found it this week, and it's almost my new Loveland. Most of the clothes so far haven't been up my alley, but the accessories are ON POINT. For real. I walked out with two headbands yesterday and was in love. Wanted about a dozen more. 

The owner? Super nice. She let us know what was in the store, how it was laid out, sales going on, and was very helpful. The dog Blueberry is about as adorable and friendly as they get and was very good at helping me find just what I was looking for. 

As with most boutique shops, the prices vary due to different designers, and while some of them are steep, overall it's not bad at all. I will more than likely return on several occasions.

If you need help finding it, look for Melrose Pharmacy and the big blue bow beside it :)",0,0,0
5V8eXkTJb6IejJkMDaj_Bw,Tonia,NvSQR7wbsG5f8ku4oDLT5g,"""Dollarama""",5,17-06-2013,"So now that we have the light rail, decent restaurants in our airport and a train in the sky, it's like Phoenix is a real city. I can't begin to describe how much easier travel is with the Sky Train. I've never waited more than 5 minutes for a train and if I get there early enough I can even pre-check my bags. The issue is, I'm never there early enough, even if I'm there 90 minutes before as it states. The station is clean, the walkways are awesome and it drops you off right near all the concourses at terminal 4. I never thought the shuttle was much of a pain, but man, this is so much more efficient. It's about time I actually look forward to heading to the airport.",1,0,1
5V8eXkTJb6IejJkMDaj_Bw,Tonia,JzOp695tclcNCNMuBl7oxA,"""Plantation Animal Clinic""",5,08-08-2009,"I have to say I have been to Four Peaks probably at least 15 times in the past 10 months I've lived in Phoenix. That's pretty bad. But also shows how awesome Four Peaks is. 

First off, the beer is fantastic. I love several of their brews, specifically the Peach Ale and Hop Knot. If there's a seasonal out at the time, try it. Even if it's not your style, you will appreciate how well crafted it is. 

The food is never bad. Never. I've had pizza, beer bread, burgers, appetizers, and wings and they have never let me down. It's probably some of the best pub food I've ever had. The fries are to die for. If you want a great appetizer for a group, go for the spinach dip. I swear the dish it comes in never goes empty and I'm not really joking. I once ordered one as my dinner, quickly became full and offered some to about 12 friends and we only were able to finish half. 

The place is insanely huge too. Lots of different areas to sit depending on your mood and all of them are great spots. I prefer the little covered patio area off to the side the best. 

It's true the Four Peaks is always busy, but I've never waited more than 5-10 minutes to be seated, even with a group of 7. Their service has never suffered with a crowded house.",1,0,2
5V8eXkTJb6IejJkMDaj_Bw,Tonia,C3gKBIsZKR3bp43BbOu8qA,"""Carini's Homemade Ice Cream & Gelato""",5,26-05-2011,"I never would've thought that over a year later I would be coming back to update my Thai Rama review, but I feel it needs to be said. Especially after visiting another Thai restaurant in the area last night and realizing it doesn't even come close in comparison. 

From what I recall, the spice I recall from earlier visits was good but nothing spectacular and the dessert was fabulous. Since then, I've been a crazy regular at Thai Rama and it never fails, I'm craving their Thai specifically at least once a week. Usually for yellow chicken curry.

The prices are very reasonable and the dinner portion is enough to last me at least two meals. AT LEAST. The curry containers are a really sturdy plastic, which means they not only stay safe on the drive home, but they are reusable and recyclable.

And the heat people. Wow. Let me tell you, that it's on point. And then some. The heat is perfect. I am pretty tolerant, and love, a good amount of heat in my food. And medium here is usually the most I can handle. Any more, and I'm buying a gallon of milk for the meal too.

To Go orders are pretty quick, which is convenient and the staff is so friendly. I'm always offered water and a seat while I'm waiting. 

This is on my permanent take out rotation!!",3,0,2
5V8eXkTJb6IejJkMDaj_Bw,Tonia,l8k4gOEkfoLKq0mPVWHWGg,"""Plantation Animal Clinic""",3,19-10-2009,"There are three fabulous things about Arcadia:

1) A bar that actually looks good in the daytime. The flooring was beautiful and the fabric on the chairs complemented. It was very clean.
2) Every NFL game was being shown on Sunday, including the Packers\/Lions. They were even all labeled and the waitress knew exactly where each one was being shown.
3) A hard to pick just one breakfast menu. I ended up choosing the bananas foster pancakes but bird in the hole needs to be tried. 

These are enough that I will probably come back at least another time, just to try the other fantastic breakfast item.. maybe dinner (which looked equally pleasing). However, there are some annoyances to be dealt with:

1) The packers\/lions game was being played on the patio, which was nice. However, the sound we were receiving was from another game and was annoying.
2) The service was a little slow. Our server would frequently come out and not check on us. I almost missed the breakfast cut off time because of this. However, she did offer to split our check which was well appreciated. 
3) The mimosa was huge but not very mimosa-y.

One of my friends told me there is a section in the back that has video games and a play area for kids which seems like a nice added touch also.",2,0,2
5V8eXkTJb6IejJkMDaj_Bw,Tonia,3ug1xM71zxibq5RETXCi4Q,"""Quiktrip No 453""",4,01-06-2010,"South Mountain is a little bit of a toss up for me, but generally it is good.

My first few experiences with South Mountain brought the user experience professional in me out as I actually wanted to attempt to hike a specific trail. Instead, all that happened was horrendously marked trails that left me wandering miles in the wrong direction. 

Was it necessarily that bad? No. Most of the time, I don't care which trail I am on or am not on. The girl scout in me isn't too bad at finding my way home and I love random unplanned adventures. However, there are times where I am out to conquer a specific trail and then this problem is highly relevant and makes me swear so loudly I think the bobcats may think it an invitation to come out and play.

All in all it's a win. I've taken many the afternoon, morning, or all day suited with some water, sunglasses, and my hiking shoes and some granola bars and hit the trails either for a casual hike with friends or a serious full out trek. Sometimes I'm not only stupid enough to run up one small summit that was way farther than it seemed, but I'm stupid enough to do it twice. 

South Mountain doesn't judge though. And I appreciate that.",1,1,2
5V8eXkTJb6IejJkMDaj_Bw,Tonia,oZcbn7ENit23xbCsyu9xbA,"""Impact Auto Glass & Tint""",2,01-01-2011,"With a friend and I craving sushi, and being in the area of Yasu, we decided to give it a try on a weekday night. Having never been there before, I was drawn in by the atmosphere inside. We sat by the sushi bar, which wasn't very big and therefore felt kinda awkward, like a table facing the corner used for Kindergarten time outs. 

The service was a little disoraganized and I have to admit it wasn't the best rainbow roll I've ever had.

Was hoping for another sushi joint to add to the list, but not sure this will be it.",3,0,0
5V8eXkTJb6IejJkMDaj_Bw,Tonia,XHxeDcbfDkXJdOOrmYgdJQ,"""Phoenix Pharmacy""",4,28-05-2012,"What is a good reminder that I live in the wild wild west? Where can you see families riding their bikes, friends out for a good walk, athletes training for marathons and me pretending I love marathons?

The lovely bridle path, that's where. And how do you know when you're at the bridal path? When you get to the horseshoe and dirt path. Yep. I'm serious. And, it's in the middle of Phoenix. 

I love the bridle path. It's my favorite place to get a good jog in and do a good bit of people watching at the same time. And stay in the city. When I'm not on a hike, this is usually where my run takes me. It is a little bit of the olden days right here in the city. The path is pretty frequented on weekend mornings, especially Saturdays, but it's not too crowded that there won't be room for you. Trust me. You should try it out. You'll get a good workout, some beautiful scenery, and it's a lot better than running on the pavement :)",4,2,3
5V8eXkTJb6IejJkMDaj_Bw,Tonia,r5PLDU-4mSbde5XekTXSCA,"""Impact Auto Glass & Tint""",4,27-04-2011,"The only thing I hate about this place is how many times I should be going there for lunch and forget about it. 

We've ordered takeout here for work on several occasions, and just recently I was able to eat at Defalco's for the first time. What I've realized? The line is absolutely well worth it. I've tried to order a different sandwich every time and every time it's been just as amazing as the last, if not better.

I love how the line goes through the store, allowing you to see all the wines, beer options, foods you can buy and the deli section in slow motion before you make it to the counter. Next time I am definitely getting the German potato salad!

Two minor issues I had with eating in last time:
1)  One of the displayed beers, a microbrew I look forward to every year, wasn't actually available.
2) Upon going up to the counter to get a refill on my beverage the man taking orders was very upset. He told me the people in the line were gonna come after me. And I'll stop there. I think this took longer than actually refilling my drink.",0,0,0
5V8eXkTJb6IejJkMDaj_Bw,Tonia,dSEpkUP_RuR5gG_LhJ_INA,"""Carini's Homemade Ice Cream & Gelato""",3,29-05-2010,"Kiwanis park is a really good time.... whether you're out for a walk, taking a bike ride, or just sitting and relaxing by the lake. 

Biking up and down the hills can really give you a run for your money without even realizing it.. until it's too late :) Not that I know this from experience. I definitely don't give up.

There are plenty of shelters and picnic areas that you can use if open or reserve. I always see birthday parties and events going on while I'm there. Another common sighting is people watching and feeding the ducks. I always stop to see the babies.

There's so much to offer from basketball courts to green areas, playgrounds and picnic shelters. One of the activities I keep wanting to do but never remember is take a trip on the peddle boats. Someone remind me in a few weeks to do this. Or fall :)

Most of the weekend days bring some type of festival or event that makes the park too crowded for me. Sometimes the teenagers playing at the basketball courts are too rowdy and sometimes the people at parties in the shelters don't watch their children that are running into my bicycle. Other than that, it's not bad,",1,0,1
5V8eXkTJb6IejJkMDaj_Bw,Tonia,a11zyJN_ue0CQ_bjoeke-w,"""Quiktrip No 453""",2,03-08-2009,"Meh truly is the best rating for my experience at Pasta Brioni. 

I ended up there on the last day of Yelp Eats with a group of friends in a craving for Italian. From what I saw on their menu, I was very excited to see what was i store for me and had heard pretty decent things. I walked out not that excited. 

The ambiance inside is very nice, though a bit on the dark side. The decor inside told a completely different story than what I was thinking when I saw the entrance. It is very posh inside and I did like the comfy booths.

We arrived early enough to get the early bird special, which appeared to be a better deal than the yelp eats one. I wonder if this was truly our best choice. 

For me when it comes to pasta, I am a bit picky. This mainly comes from the fact that I don't like really heavy sauces and I really do not like tomatoes. It has to be a good Italian place and not your run of the mill to get me excited.

My first course was a Caesar salad. Wait take that back. That was supposed to be my first course. I believe I really got romaine lettuce, croutons and dressing of the day. It definitely was *not* Caesar. This left me sad. The bread with it though was pretty damn good although I suggest bigger bottles of balsamic. We ran out fast! 

My main course was chicken marsala and a side of penne. The penne came with a paste (note I did not say sauce) and seemed a little dry and bland. The chicken marsala was actually decent but pretty run of the mill and nothing spectacular. 

Dessert involved two mini cannolis. Like the pasta, they seemed a little dry and lacking, but were flavorful. 

Overall my meal was really just okay. The service was also nothing outstanding either, including someone having to ask for water on several occasions.",2,1,1
5V8eXkTJb6IejJkMDaj_Bw,Tonia,Ns20WGWn6s6niKAGIQB4UQ,"""Cool Springs Golf Center""",5,17-06-2013,"I can't even begin to say how needed the Crescent Ballroom was in Phoenix. It's about time we had a nice, amazing small music venue where I can see all my favorite bands and not break the bank. I can even try out bands I haven't heard before. All in an intimate setting where I can be so close to Ra Ra Riot that my photos make me look as if I was part of the press.

I find myself going to so many more shows than I did before, and I get to have a burrito while I'm there too. Who doesn't want a burrito while they're at a show? NO ONE. And you can order it without leaving the concert space, because there's a bar in the back.

Most of the space is standing room, but there are bleachers in the back too and some small tables also. The sound is amazing and I've never once been to a show I didn't like. 

I'm in love.",3,2,2
5V8eXkTJb6IejJkMDaj_Bw,Tonia,HgJGwePlWjhzOEL028pSig,"""Sally Beauty Supply""",1,01-01-2011,"Disgusting.

Have you ever experienced a time where you are just craving sushi, so much that even a philadelphia roll platter would do? If so, have you ever been so revolted you couldn't finish the roll?

I hope you haven't. This was my first experience with that and I was left heartbroken and sad and wishing I had never decided to give this place a chance. 

While the decor is amazing, the menu looks unique and spectacular and even the rolls looked amazingly tempting when I brought them home, the love affair stops there. It's all superficial, and I don't date that type.",0,1,0
5V8eXkTJb6IejJkMDaj_Bw,Tonia,zUpJKj7qFbMIeP_qDgjegA,"""Phoenix Pharmacy""",5,02-08-2009,"I heart the Phoenix Neutrino Project. I think I go so often I should have a lifetime free membership. Seriously. You all thought I was joking, but I wasn't. Someone should work on that. 

Think of it this way. It's improv *and* a movie. The crowd gets involved by donating props that have to be woven into the storyline. Three groups each get a prop and go off on their own to film short segments of a story. They are then ran back to the viewing location where they are edited and all merged together.

The cast is always awesome and the crowd has a chance to be actively involved. 

It's only $5 and well worth it. You have to go once, and I guarantee you will want to go again and again.",3,2,2
5V8eXkTJb6IejJkMDaj_Bw,Tonia,apdb7MGnmnx6nGWBJ0ch_g,"""Quiktrip No 453""",4,27-04-2011,"Copper Star is where I go to buy drip coffee to make at home. And where I meet up for coffee on weekends and evenings with friends. When you can find parking (though I prefer walking or biking), the atmosphere there is so relaxed you can't help but sit and unwind for a few.

Their non-coffee items are just as delicious, from the italian sodas (with choice of regular or heavy cream) to the delicious desserts and baked goods (which usually even have a vegan option), keep me coming back. 

Parking is limited, and I've never been through the drive though as it looks awkward, but this is still a place you don't want to miss out on.",1,0,0
5V8eXkTJb6IejJkMDaj_Bw,Tonia,GNi0IjmB5RYOFHxcb_f2qw,"""Sally Beauty Supply""",4,18-05-2011,"Does anyone even go to a dive bar to get spectacular service? Even when it's empty? Nope.

What do you go here for? People watching. Relaxing. Chatting with some friends. Chatting with some random strangers. Having a brew while you're at it. 

All of these things I can do at Coach House. All of these things I love doing at Coach House.

Outdoors is by far my favorite place to sit. I feel here is where people watching is at its finest and the true dive bar comes out. It's also where the bouncers have been when I've came by at night... and they have some awesome stories to share themselves. 

Sure you will smell cigarettes. Sure your heels may stick to the screwdriver and PBR laced floor. But why are you wearing heels to begin with? And sure, you may feel like you need a hazmat shower when you leave, but that's all part of the fun.",1,2,0
5V8eXkTJb6IejJkMDaj_Bw,Tonia,wWhq9cKLCrZHcp-ezp-hPQ,"""Cafe Presse""",3,10-05-2011,"It's nearly impossible to explain to any of you how much I wanted (and expected) to fall in love with the MIM. I stalked it clear back when it was first announced... and when only digital renderings were available... when I kept wanting to visit but it was a drive...

And then it happened. I had the opportunity to go and I was so excited. I examined the exhibits one more time online. And arrived before my date to take in the outside. It's beautiful. The whole building is absolutely beautiful. The outside courtyard. The contours and lines of the inside.

Nearly every exhibit has a sample of the music and dance of the region\/country and so they aren't all interfering with each other, they give you headsets to wear during the tour. Usually I pass on these, but this wasn't additional information, it was part of the exhibit. So I walked around, looking like a doofus but geeking out on music.

The museum has a lot of stuff. A lot. Nearly every country is represented. Countries most don't normally associate with having their own music, such as Afghanistan. It was amazing to see the differences and the similarities in the instruments. The low fidelity versus the highly detailed, each works of art in their own way. My mind wandered and I daydreamed as I explored. One thing I realized is while all countries have something in common typically (same types of instruments), the US is seriously lacking in things that rattle.. bracelets, skirts, headdresses, etc... I call for more rattling in our instruments.

Some other interesting things I found were a hot pink star guitar, that made me want to try to play the guitar again, tiny instruments, and a Victory Piano, which I've never seen up close and in person until this trip. And the piano rooms... and organ rooms... oh sweet heaven. Good thing they had lots of security.. because I was SO TEMPTED to sit and play. I wanted to play all those pianos so badly.  They do have some rooms where you can try and do some hands on stuff.. but it's never the same as the works of art that are for display only.

Towards the end, the museum was closing and I found it hard to take time to see the rest... and I'd already spent 3 hours there...I probably needed another hour or so.

I'm sure this space is going to be great for concerts and I really enjoyed my trip. So why the sad 3 stars? Two main reasons:

1) It's supposed to be a museum, which to me is something you can enjoy time and time again. As of now, it doesn't look like they have any rotating or special exhibits, which will make it hard to justify a return.

2) The navigation is horrible. There are multiple entrances to each region, but only one is the ""right one"" that allows you to navigate in a normal pattern. However, you have no guides with signage or anything on which is the preferred entrance (though I beg to ask why is there more than one if one leads you in an unnatural pattern). They put so much time, money and effort into this museum.. I really wish they had hired some UX folk. If they did, I wish they were better.

It's worth a visit.. honestly. Especially if you are a music geek like myself. I'm just not sure it's worth more than that.",1,0,2
5V8eXkTJb6IejJkMDaj_Bw,Tonia,E25-2ssHwsajyGtsllMXaA,"""Carini's Homemade Ice Cream & Gelato""",5,15-10-2009,"The topic of Mrs Whites would frequently come up in the office place by a coworker who used to work near there, at the New Times. This past week though it came up quite often, often enough that on Monday, when we were planning our lunch out together for Thursday, we were so hungry by talking about Mrs Whites that it only took until shortly after 11 for us to pile in her car and head out for some good ol' soul food. 

I can't even begin to tell you how wonderful this place is. It's like walking into Grandma's kitchen and getting all those great meals you used to love and enjoy. My mouth was watering and my stomach was singing before I even had a chance to sit down. 

I like that all the meals are the same price. It makes it so much easier. I also like the selection of sides and dishes. The red kool-aid was delicious but not in a mason jar like Lolos.

The staff was very friendly. One of my coworkers was craving ox tail and it started a big discussion between us and our waitress. She mentioned that Mr. Larry might know when it was available again (they were apparently out of it that day) and he even came out to the table to talk to us. My friend also then got his ox tail. I tried it. It's really damn good. I'd probably order it if it was available the next time I came around.

I went for the 3 piece smothered chicken (fried chicken and gravy) and red beans and rice. Wow that is a lot of food. I devoured the chicken fairly quickly. It was delicious. Best friend chicken I've had aside from my Grandma's. The red beans and rice I had to package up and bring home. I had them for dinner tonight and they were just as delicious as I imagined. 

I also tasted one bite of the peach cobbler a la mode. Peaches are not one of my favorite fruits but damn did they do it right. 

If you haven't been here, it's a definite must. I'm not sure why you're still reading this. Pack up and go. Move it.",5,2,3
5V8eXkTJb6IejJkMDaj_Bw,Tonia,momjERcb6G6ienrfPuNArw,"""Cool Springs Golf Center""",4,24-03-2010,"Pho Da Lat was a great impromptu lunch decision on a Saturday afternoon when I had an hour or so to kill with a friend. 2pm on a Saturday almost no one was in there, which I like. 

We were immediately led to a table and given menus. The staff gave us enough time to look over our menus and think of any questions we wanted to ask in our heads first. When we finally ordered, we decided to try the quail appetizer and then each had questions on dishes. In response to my guest's questions, samples were brought out to try, which I thought was excellent.

I asked their opinion in regard to the best of the spicy flavorful dishes and it was suggested I try the lemongrass chili chicken which I did. 

Unfortunately, our food came out and our appetizer was forgotten about. However, the food was plenty and I ended up not even being able to finish it all anyway. The spice was right on par and we both seemed to enjoy our lunch there. 

I will be back again, as I found several dishes I wanted to try, which is the key to high rating and return visit with me, and hopefully next time I will try the 40+ advertised wines. All at once you ask? Hmmm... let's see where the night goes...",1,1,0
5V8eXkTJb6IejJkMDaj_Bw,Tonia,GqWBT6OcQ9FXTyQ3eegpZg,"""Sally Beauty Supply""",5,22-06-2012,"That's a Wrap turns me into a vegetarian nearly every time I go. And I get hit on by hipster waitresses. I also can't believe I've never reviewed this place until now.

What do I love about That's a Wrap? Everything. The people are awesome. The space is extremely laid back and inviting. They have jameson and ginger ale on their limited cocktail menu. They have homemade lemonade. They pretty much have homemade everything. And I hardly ever get the same thing every time I go. 

That's a Wrap knows exactly what to do to please me.

The Tarragon and the Veggie Jackson are probably tied for my favorites. I've always wanted to try the carrot cake, but I'm deathly afraid I'll love it too much.

When I was in a few weeks ago, it took abou 20 minutes for my to go order, and to make it up to me, my next one was on the house. Because this place is awesome.",3,1,2
5V8eXkTJb6IejJkMDaj_Bw,Tonia,ciRz_po5TDsM3HEpu9GqXg,"""Carini's Homemade Ice Cream & Gelato""",5,11-05-2012,"99% Adorable
1% Creepy for the crazy mannequin that's usually dressed up outside by the road

And I never fail to walk out with something 98% of the time I'm there. I've bought everything from amazing glass pie plates to a vegetable steamer to little utensils. It's unbelievable how many different items they have, vintage and brand new. Last time I was there one of the employees told me they get a lot of items given to people as housewarming and wedding presents, and rather than returning or exchanging them, they end up selling them there. I've purchased several brand new small kitchen appliances there. Never mind the fact that I'm always drooling over the vintage cookbooks. Like I need more of those. 

Before you spend a bundle on something you're not sure how much use you'll get out of, head here.",7,3,3
5V8eXkTJb6IejJkMDaj_Bw,Tonia,XqU32ixNP_7wMKfk1F2clg,"""Phoenix Pharmacy""",5,24-03-2010,"love. Love. LOVE.

How can you not fall in love with this store the moment you walk in is beyond me. It's like entering that magical fairy tale land your mind goes to every time I start to sing or sit down at my piano. And that's exactly what a music store should be. It should bring you to that creative center where the outside world doesn't exist. 

First and foremost, the staff is extremely friendly, both on the phone and in person. I've spent I don't know how much of their time having them assist me in finding sheet music and they've always been a gem and even gone so far as to go google searches for me while I was there and give me some additional leads. It's just an awesome amazing experience. 

They also never seem to mind me going in and gawking at instruments for hours on end. I always tell myself someday I am going to learn a new instrument, and going in there causes me to think of at least 10 I want to play... especially when I stare at the drums.

Go to Milano and experience what a music store is supposed to be.",8,0,4
5V8eXkTJb6IejJkMDaj_Bw,Tonia,PRbIMseOwPCCRv5C4SfTDQ,"""Impact Auto Glass & Tint""",4,08-08-2009,"I've been here twice for lunch on a Friday. Both times I left happy. I would come back again if asked. 

First off I love the atmosphere in this place. Such a cute, southern, home-like, relaxing feel. Mismatched lamps FTW!! There's plenty of room on the inside and various different areas to sit in, which makes it interesting each time you visit. 

I've never had slow or bad service here. The server my first time there not only was speedy and attentive but as I finished their version of an arnold palmer I was asked if I wanted to try a variation of it next. It was incredible. The food was also amazingly delicious. Their fried pickles are pretty authentic in my opinion. Our waitress this time was just as fantastic. She had a conversation with us, she was extremely knowledgeable and put up with our crazy table. 

The barbeque always good. I have had better luck with the garlic mashed potatoes than the mashed sweet potatoes. As far as drinks the Muddy Waters (non-alcoholic) is fantastic as is a drink I had today that actually involved a sweet tea vodka. Unbelievable.

The only downside to Lucille's is that since it's mainly barbeque it has a limited menu.",1,1,1
